sale_id,customer_id,country,product_id,product_name,category,quantity,unit_price,discount,amount,event_ts
1072,84,ES,102,Monitor 27,Displays,3,349.0,0.1,942.3,2026-01-15T23:46:00+00:00
1073,13,BE,102,Monitor 27,Displays,5,349.0,0.1,1570.5,2026-01-02T08:01:00+00:00
1074,81,ES,101,Laptop Pro,Computers,2,1299.0,0.0,2598.0,2026-06-07T11:01:00+00:00
1075,88,DE,104,Mouse,Accessories,1,49.0,0.0,49.0,2026-04-08T21:29:00+00:00
1076,90,BE,106,Webcam HD,Accessories,4,99.0,0.0,396.0,2026-05-16T23:12:00+00:00
1077,88,DE,102,Monitor 27,Displays,1,349.0,0.05,331.55,2026-05-11T12:02:00+00:00
1078,43,DE,101,Laptop Pro,Computers,1,1299.0,0.0,1299.0,2026-01-10T21:06:00+00:00
1079,23,FR,107,Server Mini,Servers,3,2199.0,0.1,5937.3,2026-01-13T19:45:00+00:00
1080,74,DE,107,Server Mini,Servers,2,2199.0,0.0,4398.0,2026-03-16T04:58:00+00:00
1081,50,DE,104,Mouse,Accessories,4,49.0,0.05,186.2,2026-02-27T14:23:00+00:00
1082,3,BE,104,Mouse,Accessories,1,49.0,0.1,44.1,2026-01-02T01:46:00+00:00
1083,83,DE,106,Webcam HD,Accessories,5,99.0,0.0,495.0,2026-05-18T14:50:00+00:00
1084,96,BE,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-03-07T02:48:00+00:00
1085,65,IT,101,Laptop Pro,Computers,3,1299.0,0.0,3897.0,2026-04-21T10:07:00+00:00
1086,12,ES,103,Keyboard,Accessories,4,79.0,0.05,300.2,2026-03-13T22:16:00+00:00
1087,85,FR,101,Laptop Pro,Computers,4,1299.0,0.0,5196.0,2026-04-08T02:45:00+00:00
1088,29,ES,102,Monitor 27,Displays,4,349.0,0.1,1256.4,2026-02-23T16:46:00+00:00
1089,82,BE,102,Monitor 27,Displays,3,349.0,0.0,1047.0,2026-06-22T20:16:00+00:00
1090,2,DE,105,Dock USB-C,Accessories,5,159.0,0.0,795.0,2026-01-23T10:25:00+00:00
1091,6,ES,101,Laptop Pro,Computers,5,1299.0,0.1,5845.5,2026-03-13T17:46:00+00:00
1092,69,DE,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-02-08T05:44:00+00:00
1093,96,BE,106,Webcam HD,Accessories,3,99.0,0.0,297.0,2026-03-17T02:54:00+00:00
1094,83,DE,107,Server Mini,Servers,5,2199.0,0.0,10995.0,2026-01-30T07:13:00+00:00
1095,24,IT,102,Monitor 27,Displays,5,349.0,0.0,1745.0,2026-02-05T09:01:00+00:00
1096,15,FR,102,Monitor 27,Displays,5,349.0,0.0,1745.0,2026-06-04T23:46:00+00:00
1097,97,ES,105,Dock USB-C,Accessories,4,159.0,0.1,572.4,2026-01-14T07:34:00+00:00
1098,38,DE,106,Webcam HD,Accessories,1,99.0,0.0,99.0,2026-01-18T21:03:00+00:00
1099,26,FR,106,Webcam HD,Accessories,5,99.0,0.05,470.25,2026-06-23T05:20:00+00:00
1100,43,DE,103,Keyboard,Accessories,2,79.0,0.0,158.0,2026-01-19T05:06:00+00:00
1101,37,BE,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-02-27T20:25:00+00:00
1102,63,BE,104,Mouse,Accessories,3,49.0,0.1,132.3,2026-05-01T01:03:00+00:00
1103,40,BE,106,Webcam HD,Accessories,5,99.0,0.0,495.0,2026-04-13T22:56:00+00:00
1104,73,DE,103,Keyboard,Accessories,3,79.0,0.05,225.15,2026-01-31T16:47:00+00:00
1105,1,FR,103,Keyboard,Accessories,2,79.0,0.0,158.0,2026-05-10T15:38:00+00:00
1106,95,IT,106,Webcam HD,Accessories,4,99.0,0.0,396.0,2026-06-02T22:29:00+00:00
1107,47,DE,102,Monitor 27,Displays,3,349.0,0.05,994.65,2026-03-26T06:12:00+00:00
1108,58,ES,103,Keyboard,Accessories,3,79.0,0.05,225.15,2026-04-11T10:17:00+00:00
1109,14,ES,102,Monitor 27,Displays,5,349.0,0.0,1745.0,2026-06-03T05:50:00+00:00
1110,36,DE,107,Server Mini,Servers,2,2199.0,0.1,3958.2,2026-02-05T18:13:00+00:00
1111,34,DE,106,Webcam HD,Accessories,1,99.0,0.0,99.0,2026-06-12T09:40:00+00:00
1112,3,BE,107,Server Mini,Servers,5,2199.0,0.0,10995.0,2026-05-28T22:29:00+00:00
1113,75,BE,105,Dock USB-C,Accessories,4,159.0,0.1,572.4,2026-02-08T17:33:00+00:00
1114,5,ES,105,Dock USB-C,Accessories,3,159.0,0.1,429.3,2026-06-12T17:53:00+00:00
1115,70,FR,104,Mouse,Accessories,2,49.0,0.0,98.0,2026-03-13T10:51:00+00:00
1116,29,ES,107,Server Mini,Servers,5,2199.0,0.0,10995.0,2026-01-25T08:56:00+00:00
1117,60,BE,105,Dock USB-C,Accessories,5,159.0,0.0,795.0,2026-03-14T05:34:00+00:00
1118,47,DE,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-06-04T08:53:00+00:00
1119,79,FR,106,Webcam HD,Accessories,2,99.0,0.1,178.2,2026-01-26T13:17:00+00:00
1120,58,ES,102,Monitor 27,Displays,2,349.0,0.1,628.2,2026-06-22T16:59:00+00:00
1121,73,DE,106,Webcam HD,Accessories,2,99.0,0.05,188.1,2026-06-20T23:19:00+00:00
1122,46,BE,101,Laptop Pro,Computers,2,1299.0,0.05,2468.1,2026-02-12T04:31:00+00:00
1123,9,BE,103,Keyboard,Accessories,3,79.0,0.0,237.0,2026-01-08T19:01:00+00:00
1124,86,DE,102,Monitor 27,Displays,5,349.0,0.0,1745.0,2026-03-12T15:36:00+00:00
1125,61,IT,104,Mouse,Accessories,1,49.0,0.0,49.0,2026-04-29T01:26:00+00:00
1126,42,IT,101,Laptop Pro,Computers,5,1299.0,0.0,6495.0,2026-06-01T23:36:00+00:00
1127,95,IT,103,Keyboard,Accessories,5,79.0,0.1,355.5,2026-04-14T19:04:00+00:00
1128,23,FR,104,Mouse,Accessories,4,49.0,0.0,196.0,2026-04-17T23:36:00+00:00
1129,84,ES,107,Server Mini,Servers,1,2199.0,0.1,1979.1,2026-02-15T19:11:00+00:00
1130,49,BE,102,Monitor 27,Displays,5,349.0,0.05,1657.75,2026-03-06T05:50:00+00:00
1131,45,DE,104,Mouse,Accessories,4,49.0,0.1,176.4,2026-01-02T04:49:00+00:00
1132,65,IT,102,Monitor 27,Displays,4,349.0,0.0,1396.0,2026-02-11T20:50:00+00:00
1133,10,ES,105,Dock USB-C,Accessories,3,159.0,0.0,477.0,2026-01-28T08:24:00+00:00
1134,24,IT,102,Monitor 27,Displays,3,349.0,0.1,942.3,2026-05-11T13:56:00+00:00
1135,16,IT,106,Webcam HD,Accessories,2,99.0,0.05,188.1,2026-05-28T16:04:00+00:00
1136,43,DE,106,Webcam HD,Accessories,1,99.0,0.05,94.05,2026-05-03T22:07:00+00:00
1137,62,FR,104,Mouse,Accessories,2,49.0,0.1,88.2,2026-01-30T08:29:00+00:00
1138,83,DE,107,Server Mini,Servers,4,2199.0,0.0,8796.0,2026-02-14T08:36:00+00:00
1139,6,ES,102,Monitor 27,Displays,5,349.0,0.1,1570.5,2026-01-30T07:59:00+00:00
1140,18,BE,106,Webcam HD,Accessories,5,99.0,0.0,495.0,2026-06-12T03:57:00+00:00
1141,74,DE,102,Monitor 27,Displays,1,349.0,0.0,349.0,2026-02-17T00:21:00+00:00
1142,24,IT,105,Dock USB-C,Accessories,4,159.0,0.1,572.4,2026-04-13T14:25:00+00:00
1143,82,BE,101,Laptop Pro,Computers,3,1299.0,0.0,3897.0,2026-02-09T10:18:00+00:00
1144,58,ES,105,Dock USB-C,Accessories,4,159.0,0.05,604.2,2026-02-01T01:13:00+00:00
1145,29,ES,107,Server Mini,Servers,4,2199.0,0.1,7916.4,2026-01-26T23:31:00+00:00
1146,75,BE,107,Server Mini,Servers,2,2199.0,0.1,3958.2,2026-05-01T02:02:00+00:00
1147,66,FR,103,Keyboard,Accessories,2,79.0,0.0,158.0,2026-06-17T21:49:00+00:00
1148,59,DE,105,Dock USB-C,Accessories,5,159.0,0.0,795.0,2026-02-11T20:04:00+00:00
1149,49,BE,104,Mouse,Accessories,2,49.0,0.0,98.0,2026-01-04T00:21:00+00:00
1150,26,FR,105,Dock USB-C,Accessories,5,159.0,0.05,755.25,2026-05-31T11:05:00+00:00
1151,20,IT,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-03-28T15:06:00+00:00
1152,79,FR,105,Dock USB-C,Accessories,1,159.0,0.1,143.1,2026-04-02T15:04:00+00:00
1153,97,ES,101,Laptop Pro,Computers,1,1299.0,0.05,1234.05,2026-05-01T00:55:00+00:00
1154,17,DE,105,Dock USB-C,Accessories,5,159.0,0.0,795.0,2026-06-13T06:55:00+00:00
1155,100,BE,106,Webcam HD,Accessories,4,99.0,0.1,356.4,2026-03-18T13:59:00+00:00
1156,48,DE,107,Server Mini,Servers,1,2199.0,0.1,1979.1,2026-03-20T02:08:00+00:00
1157,30,FR,107,Server Mini,Servers,4,2199.0,0.05,8356.2,2026-03-05T19:26:00+00:00
1158,76,FR,107,Server Mini,Servers,5,2199.0,0.0,10995.0,2026-03-19T10:59:00+00:00
1159,18,BE,103,Keyboard,Accessories,4,79.0,0.0,316.0,2026-06-15T16:13:00+00:00
1160,11,ES,103,Keyboard,Accessories,5,79.0,0.1,355.5,2026-03-16T09:24:00+00:00
1161,33,FR,102,Monitor 27,Displays,1,349.0,0.0,349.0,2026-04-16T05:15:00+00:00
1162,67,IT,101,Laptop Pro,Computers,5,1299.0,0.0,6495.0,2026-03-10T06:31:00+00:00
1163,84,ES,102,Monitor 27,Displays,3,349.0,0.05,994.65,2026-03-07T22:46:00+00:00
1164,14,ES,102,Monitor 27,Displays,4,349.0,0.1,1256.4,2026-02-16T04:08:00+00:00
1165,34,DE,107,Server Mini,Servers,5,2199.0,0.05,10445.25,2026-04-13T19:04:00+00:00
1166,47,DE,105,Dock USB-C,Accessories,3,159.0,0.05,453.15,2026-05-18T10:31:00+00:00
1167,27,DE,104,Mouse,Accessories,5,49.0,0.1,220.5,2026-03-29T19:56:00+00:00
1168,23,FR,103,Keyboard,Accessories,5,79.0,0.1,355.5,2026-03-30T01:34:00+00:00
1169,33,FR,103,Keyboard,Accessories,5,79.0,0.0,395.0,2026-05-21T22:30:00+00:00
1170,91,FR,104,Mouse,Accessories,2,49.0,0.0,98.0,2026-05-17T03:15:00+00:00
1171,30,FR,104,Mouse,Accessories,2,49.0,0.0,98.0,2026-02-09T00:58:00+00:00
1172,66,FR,104,Mouse,Accessories,3,49.0,0.1,132.3,2026-04-22T18:43:00+00:00
1173,90,BE,106,Webcam HD,Accessories,1,99.0,0.0,99.0,2026-03-12T20:01:00+00:00
1174,82,BE,101,Laptop Pro,Computers,1,1299.0,0.0,1299.0,2026-03-27T20:45:00+00:00
1175,77,DE,104,Mouse,Accessories,1,49.0,0.0,49.0,2026-02-17T21:27:00+00:00
1176,29,ES,103,Keyboard,Accessories,1,79.0,0.1,71.1,2026-01-07T20:57:00+00:00
1177,93,ES,104,Mouse,Accessories,4,49.0,0.1,176.4,2026-04-30T10:52:00+00:00
1178,67,IT,103,Keyboard,Accessories,5,79.0,0.0,395.0,2026-06-22T03:53:00+00:00
1179,100,BE,107,Server Mini,Servers,2,2199.0,0.05,4178.1,2026-03-21T21:53:00+00:00
1180,2,DE,102,Monitor 27,Displays,5,349.0,0.0,1745.0,2026-02-05T10:51:00+00:00
1181,5,ES,107,Server Mini,Servers,5,2199.0,0.1,9895.5,2026-04-04T21:37:00+00:00
1182,90,BE,102,Monitor 27,Displays,5,349.0,0.0,1745.0,2026-05-03T16:51:00+00:00
1183,5,ES,103,Keyboard,Accessories,2,79.0,0.0,158.0,2026-01-29T15:53:00+00:00
1184,12,ES,103,Keyboard,Accessories,4,79.0,0.0,316.0,2026-05-02T21:47:00+00:00
1185,51,IT,104,Mouse,Accessories,5,49.0,0.0,245.0,2026-04-05T06:03:00+00:00
1186,2,DE,106,Webcam HD,Accessories,1,99.0,0.0,99.0,2026-04-11T01:12:00+00:00
1187,37,BE,106,Webcam HD,Accessories,5,99.0,0.1,445.5,2026-03-05T08:51:00+00:00
1188,45,DE,107,Server Mini,Servers,3,2199.0,0.0,6597.0,2026-04-21T09:14:00+00:00
1189,25,FR,104,Mouse,Accessories,4,49.0,0.1,176.4,2026-01-01T20:19:00+00:00
1190,34,DE,102,Monitor 27,Displays,4,349.0,0.1,1256.4,2026-01-20T09:09:00+00:00
1191,72,ES,101,Laptop Pro,Computers,5,1299.0,0.0,6495.0,2026-03-03T21:20:00+00:00
1192,15,FR,107,Server Mini,Servers,5,2199.0,0.0,10995.0,2026-06-09T11:47:00+00:00
1193,69,DE,107,Server Mini,Servers,5,2199.0,0.0,10995.0,2026-05-07T08:58:00+00:00
1194,57,ES,104,Mouse,Accessories,5,49.0,0.05,232.75,2026-05-21T04:02:00+00:00
1195,32,FR,107,Server Mini,Servers,3,2199.0,0.05,6267.15,2026-05-05T01:55:00+00:00
1196,59,DE,105,Dock USB-C,Accessories,1,159.0,0.05,151.05,2026-01-22T03:59:00+00:00
1197,34,DE,101,Laptop Pro,Computers,4,1299.0,0.0,5196.0,2026-05-04T05:28:00+00:00
1198,90,BE,102,Monitor 27,Displays,3,349.0,0.05,994.65,2026-03-06T06:42:00+00:00
1199,67,IT,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-02-15T04:39:00+00:00
1200,37,BE,101,Laptop Pro,Computers,4,1299.0,0.0,5196.0,2026-01-14T20:10:00+00:00
1201,71,FR,102,Monitor 27,Displays,4,349.0,0.0,1396.0,2026-03-06T08:37:00+00:00
1202,28,ES,105,Dock USB-C,Accessories,3,159.0,0.0,477.0,2026-06-22T10:01:00+00:00
1203,96,BE,106,Webcam HD,Accessories,2,99.0,0.05,188.1,2026-05-15T04:29:00+00:00
1204,26,FR,102,Monitor 27,Displays,2,349.0,0.0,698.0,2026-02-07T15:25:00+00:00
1205,30,FR,102,Monitor 27,Displays,2,349.0,0.1,628.2,2026-03-06T19:30:00+00:00
1206,20,IT,107,Server Mini,Servers,1,2199.0,0.0,2199.0,2026-06-17T12:21:00+00:00
1207,11,ES,106,Webcam HD,Accessories,4,99.0,0.1,356.4,2026-01-02T04:56:00+00:00
1208,98,IT,107,Server Mini,Servers,5,2199.0,0.0,10995.0,2026-06-04T09:00:00+00:00
1209,62,FR,103,Keyboard,Accessories,5,79.0,0.0,395.0,2026-03-31T15:04:00+00:00
1210,74,DE,107,Server Mini,Servers,3,2199.0,0.05,6267.15,2026-02-03T06:58:00+00:00
1211,98,IT,105,Dock USB-C,Accessories,3,159.0,0.05,453.15,2026-02-10T10:20:00+00:00
1212,97,ES,105,Dock USB-C,Accessories,2,159.0,0.0,318.0,2026-04-06T16:58:00+00:00
1213,55,ES,104,Mouse,Accessories,5,49.0,0.0,245.0,2026-04-02T11:20:00+00:00
1214,45,DE,104,Mouse,Accessories,2,49.0,0.05,93.1,2026-01-22T21:53:00+00:00
1215,90,BE,105,Dock USB-C,Accessories,4,159.0,0.0,636.0,2026-05-06T11:12:00+00:00
1216,2,DE,101,Laptop Pro,Computers,2,1299.0,0.05,2468.1,2026-04-16T18:27:00+00:00
1217,13,BE,103,Keyboard,Accessories,3,79.0,0.1,213.3,2026-06-06T21:26:00+00:00
1218,34,DE,102,Monitor 27,Displays,5,349.0,0.0,1745.0,2026-02-13T04:04:00+00:00
1219,35,DE,104,Mouse,Accessories,5,49.0,0.0,245.0,2026-03-08T14:44:00+00:00
1220,24,IT,104,Mouse,Accessories,4,49.0,0.0,196.0,2026-03-18T07:02:00+00:00
1221,90,BE,107,Server Mini,Servers,3,2199.0,0.0,6597.0,2026-06-05T12:36:00+00:00
1222,52,IT,103,Keyboard,Accessories,4,79.0,0.0,316.0,2026-04-15T00:31:00+00:00
1223,17,DE,105,Dock USB-C,Accessories,2,159.0,0.0,318.0,2026-05-12T05:17:00+00:00
1224,35,DE,107,Server Mini,Servers,2,2199.0,0.1,3958.2,2026-03-20T16:23:00+00:00
1225,49,BE,102,Monitor 27,Displays,2,349.0,0.0,698.0,2026-03-28T02:30:00+00:00
1226,2,DE,102,Monitor 27,Displays,4,349.0,0.05,1326.2,2026-01-25T11:30:00+00:00
1227,81,ES,105,Dock USB-C,Accessories,5,159.0,0.0,795.0,2026-05-23T23:10:00+00:00
1228,63,BE,103,Keyboard,Accessories,3,79.0,0.1,213.3,2026-06-06T06:51:00+00:00
1229,73,DE,101,Laptop Pro,Computers,4,1299.0,0.0,5196.0,2026-05-06T17:01:00+00:00
1230,21,DE,101,Laptop Pro,Computers,2,1299.0,0.0,2598.0,2026-03-28T18:01:00+00:00
1231,81,ES,101,Laptop Pro,Computers,4,1299.0,0.0,5196.0,2026-02-17T06:56:00+00:00
1232,47,DE,103,Keyboard,Accessories,5,79.0,0.1,355.5,2026-06-19T15:17:00+00:00
1233,33,FR,103,Keyboard,Accessories,1,79.0,0.05,75.05,2026-01-23T01:41:00+00:00
1234,45,DE,107,Server Mini,Servers,5,2199.0,0.0,10995.0,2026-04-16T00:18:00+00:00
1235,74,DE,106,Webcam HD,Accessories,5,99.0,0.0,495.0,2026-05-23T01:13:00+00:00
1236,37,BE,103,Keyboard,Accessories,3,79.0,0.1,213.3,2026-03-30T17:53:00+00:00
1237,100,BE,106,Webcam HD,Accessories,4,99.0,0.0,396.0,2026-03-11T08:55:00+00:00
1238,79,FR,103,Keyboard,Accessories,4,79.0,0.0,316.0,2026-06-08T01:28:00+00:00
1239,22,ES,106,Webcam HD,Accessories,3,99.0,0.05,282.15,2026-04-25T22:04:00+00:00
1240,79,FR,105,Dock USB-C,Accessories,4,159.0,0.0,636.0,2026-01-15T09:38:00+00:00
1241,21,DE,103,Keyboard,Accessories,2,79.0,0.0,158.0,2026-02-27T16:27:00+00:00
1242,84,ES,103,Keyboard,Accessories,3,79.0,0.1,213.3,2026-04-28T08:29:00+00:00
1243,51,IT,103,Keyboard,Accessories,4,79.0,0.0,316.0,2026-05-17T03:36:00+00:00
1244,76,FR,105,Dock USB-C,Accessories,4,159.0,0.05,604.2,2026-01-31T11:01:00+00:00
1245,24,IT,107,Server Mini,Servers,1,2199.0,0.0,2199.0,2026-05-13T11:41:00+00:00
1246,31,BE,106,Webcam HD,Accessories,3,99.0,0.0,297.0,2026-02-08T08:00:00+00:00
1247,22,ES,104,Mouse,Accessories,1,49.0,0.0,49.0,2026-01-12T14:42:00+00:00
1248,61,IT,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-05-21T08:15:00+00:00
1249,51,IT,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-02-17T18:40:00+00:00
1250,80,DE,102,Monitor 27,Displays,1,349.0,0.05,331.55,2026-02-26T07:39:00+00:00
1251,30,FR,102,Monitor 27,Displays,3,349.0,0.05,994.65,2026-04-25T01:08:00+00:00
1252,17,DE,102,Monitor 27,Displays,5,349.0,0.0,1745.0,2026-01-06T04:49:00+00:00
1253,5,ES,106,Webcam HD,Accessories,3,99.0,0.0,297.0,2026-06-07T07:55:00+00:00
1254,61,IT,104,Mouse,Accessories,5,49.0,0.0,245.0,2026-04-10T20:37:00+00:00
1255,57,ES,102,Monitor 27,Displays,5,349.0,0.0,1745.0,2026-04-18T13:22:00+00:00
1256,77,DE,104,Mouse,Accessories,5,49.0,0.05,232.75,2026-04-06T07:01:00+00:00
1257,82,BE,106,Webcam HD,Accessories,5,99.0,0.0,495.0,2026-06-15T11:08:00+00:00
1258,45,DE,104,Mouse,Accessories,5,49.0,0.0,245.0,2026-05-27T11:49:00+00:00
1259,12,ES,104,Mouse,Accessories,3,49.0,0.0,147.0,2026-03-17T00:56:00+00:00
1260,34,DE,102,Monitor 27,Displays,3,349.0,0.0,1047.0,2026-01-01T00:24:00+00:00
1261,67,IT,107,Server Mini,Servers,2,2199.0,0.0,4398.0,2026-02-22T04:53:00+00:00
1262,61,IT,105,Dock USB-C,Accessories,1,159.0,0.05,151.05,2026-06-22T09:19:00+00:00
1263,97,ES,104,Mouse,Accessories,3,49.0,0.0,147.0,2026-05-20T10:08:00+00:00
1264,56,DE,107,Server Mini,Servers,3,2199.0,0.1,5937.3,2026-02-12T02:11:00+00:00
1265,1,FR,105,Dock USB-C,Accessories,3,159.0,0.0,477.0,2026-03-16T22:54:00+00:00
1266,72,ES,104,Mouse,Accessories,4,49.0,0.0,196.0,2026-01-30T17:20:00+00:00
1267,92,IT,106,Webcam HD,Accessories,4,99.0,0.05,376.2,2026-02-10T03:46:00+00:00
1268,34,DE,101,Laptop Pro,Computers,4,1299.0,0.0,5196.0,2026-04-05T01:06:00+00:00
1269,98,IT,107,Server Mini,Servers,5,2199.0,0.0,10995.0,2026-02-21T19:46:00+00:00
1270,84,ES,106,Webcam HD,Accessories,5,99.0,0.0,495.0,2026-03-17T04:00:00+00:00
1271,25,FR,107,Server Mini,Servers,1,2199.0,0.0,2199.0,2026-01-25T20:55:00+00:00
1272,38,DE,101,Laptop Pro,Computers,4,1299.0,0.1,4676.4,2026-03-24T10:10:00+00:00
1273,35,DE,106,Webcam HD,Accessories,5,99.0,0.05,470.25,2026-02-04T04:27:00+00:00
1274,42,IT,101,Laptop Pro,Computers,2,1299.0,0.0,2598.0,2026-04-08T09:19:00+00:00
1275,3,BE,102,Monitor 27,Displays,1,349.0,0.0,349.0,2026-02-19T00:07:00+00:00
1276,17,DE,106,Webcam HD,Accessories,4,99.0,0.0,396.0,2026-02-12T09:09:00+00:00
1277,12,ES,102,Monitor 27,Displays,1,349.0,0.05,331.55,2026-02-09T12:54:00+00:00
1278,44,ES,104,Mouse,Accessories,3,49.0,0.05,139.65,2026-03-09T14:39:00+00:00
1279,60,BE,106,Webcam HD,Accessories,1,99.0,0.0,99.0,2026-01-15T14:30:00+00:00
1280,97,ES,102,Monitor 27,Displays,1,349.0,0.0,349.0,2026-05-22T04:52:00+00:00
1281,51,IT,101,Laptop Pro,Computers,5,1299.0,0.05,6170.25,2026-02-03T01:26:00+00:00
1282,25,FR,107,Server Mini,Servers,3,2199.0,0.05,6267.15,2026-05-31T18:41:00+00:00
1283,2,DE,101,Laptop Pro,Computers,2,1299.0,0.05,2468.1,2026-05-21T09:32:00+00:00
1284,57,ES,102,Monitor 27,Displays,1,349.0,0.0,349.0,2026-03-25T21:25:00+00:00
1285,95,IT,107,Server Mini,Servers,1,2199.0,0.1,1979.1,2026-05-02T05:49:00+00:00
1286,27,DE,104,Mouse,Accessories,4,49.0,0.0,196.0,2026-06-20T10:23:00+00:00
1287,42,IT,102,Monitor 27,Displays,1,349.0,0.1,314.1,2026-04-05T19:57:00+00:00
1288,16,IT,103,Keyboard,Accessories,4,79.0,0.0,316.0,2026-02-06T04:14:00+00:00
1289,47,DE,101,Laptop Pro,Computers,2,1299.0,0.0,2598.0,2026-02-12T22:57:00+00:00
1290,82,BE,104,Mouse,Accessories,3,49.0,0.0,147.0,2026-01-31T11:12:00+00:00
1291,36,DE,105,Dock USB-C,Accessories,1,159.0,0.05,151.05,2026-05-24T15:49:00+00:00
1292,32,FR,101,Laptop Pro,Computers,1,1299.0,0.1,1169.1,2026-05-23T15:03:00+00:00
1293,89,BE,104,Mouse,Accessories,5,49.0,0.0,245.0,2026-03-09T14:39:00+00:00
1294,99,ES,101,Laptop Pro,Computers,2,1299.0,0.0,2598.0,2026-04-02T00:10:00+00:00
1295,12,ES,106,Webcam HD,Accessories,5,99.0,0.0,495.0,2026-06-19T10:56:00+00:00
1296,98,IT,106,Webcam HD,Accessories,1,99.0,0.0,99.0,2026-03-06T17:16:00+00:00
1297,83,DE,102,Monitor 27,Displays,5,349.0,0.0,1745.0,2026-01-23T21:44:00+00:00
1298,63,BE,102,Monitor 27,Displays,3,349.0,0.1,942.3,2026-05-24T13:16:00+00:00
1299,83,DE,107,Server Mini,Servers,3,2199.0,0.05,6267.15,2026-05-14T11:21:00+00:00
1300,25,FR,101,Laptop Pro,Computers,4,1299.0,0.0,5196.0,2026-05-12T20:56:00+00:00
1301,18,BE,103,Keyboard,Accessories,1,79.0,0.05,75.05,2026-05-09T15:17:00+00:00
1302,57,ES,105,Dock USB-C,Accessories,3,159.0,0.1,429.3,2026-05-07T21:24:00+00:00
1303,63,BE,102,Monitor 27,Displays,5,349.0,0.0,1745.0,2026-04-09T23:06:00+00:00
1304,45,DE,103,Keyboard,Accessories,4,79.0,0.0,316.0,2026-06-07T22:52:00+00:00
1305,77,DE,107,Server Mini,Servers,5,2199.0,0.0,10995.0,2026-01-13T12:55:00+00:00
1306,68,IT,102,Monitor 27,Displays,4,349.0,0.0,1396.0,2026-05-30T04:05:00+00:00
1307,34,DE,105,Dock USB-C,Accessories,3,159.0,0.05,453.15,2026-01-01T03:08:00+00:00
1308,100,BE,106,Webcam HD,Accessories,5,99.0,0.05,470.25,2026-05-14T13:23:00+00:00
1309,24,IT,101,Laptop Pro,Computers,5,1299.0,0.0,6495.0,2026-05-22T06:28:00+00:00
1310,80,DE,102,Monitor 27,Displays,3,349.0,0.0,1047.0,2026-04-30T20:06:00+00:00
1311,69,DE,107,Server Mini,Servers,4,2199.0,0.0,8796.0,2026-04-06T09:41:00+00:00
1312,88,DE,104,Mouse,Accessories,5,49.0,0.0,245.0,2026-04-22T14:24:00+00:00
1313,37,BE,103,Keyboard,Accessories,4,79.0,0.0,316.0,2026-01-21T02:37:00+00:00
1314,13,BE,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-06-02T01:00:00+00:00
1315,17,DE,102,Monitor 27,Displays,1,349.0,0.0,349.0,2026-01-20T11:43:00+00:00
1316,63,BE,102,Monitor 27,Displays,1,349.0,0.0,349.0,2026-04-14T22:47:00+00:00
1317,83,DE,107,Server Mini,Servers,4,2199.0,0.05,8356.2,2026-04-06T17:20:00+00:00
1318,80,DE,106,Webcam HD,Accessories,5,99.0,0.0,495.0,2026-01-09T22:27:00+00:00
1319,47,DE,102,Monitor 27,Displays,5,349.0,0.0,1745.0,2026-01-03T09:10:00+00:00
1320,27,DE,106,Webcam HD,Accessories,4,99.0,0.0,396.0,2026-03-27T04:58:00+00:00
1321,82,BE,101,Laptop Pro,Computers,3,1299.0,0.1,3507.3,2026-05-16T08:18:00+00:00
1322,54,BE,107,Server Mini,Servers,3,2199.0,0.0,6597.0,2026-05-30T22:33:00+00:00
1323,79,FR,103,Keyboard,Accessories,5,79.0,0.0,395.0,2026-05-14T16:12:00+00:00
1324,10,ES,107,Server Mini,Servers,3,2199.0,0.0,6597.0,2026-06-21T23:02:00+00:00
1325,28,ES,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-05-13T00:19:00+00:00
1326,30,FR,105,Dock USB-C,Accessories,4,159.0,0.0,636.0,2026-02-05T03:45:00+00:00
1327,68,IT,106,Webcam HD,Accessories,2,99.0,0.1,178.2,2026-04-24T20:05:00+00:00
1328,23,FR,105,Dock USB-C,Accessories,5,159.0,0.05,755.25,2026-05-16T19:47:00+00:00
1329,14,ES,107,Server Mini,Servers,5,2199.0,0.0,10995.0,2026-05-03T18:54:00+00:00
1330,59,DE,106,Webcam HD,Accessories,4,99.0,0.0,396.0,2026-01-31T08:48:00+00:00
1331,24,IT,105,Dock USB-C,Accessories,4,159.0,0.1,572.4,2026-03-03T10:36:00+00:00
1332,85,FR,102,Monitor 27,Displays,5,349.0,0.1,1570.5,2026-03-22T15:32:00+00:00
1333,46,BE,103,Keyboard,Accessories,5,79.0,0.0,395.0,2026-06-03T19:13:00+00:00
1334,48,DE,104,Mouse,Accessories,4,49.0,0.0,196.0,2026-04-21T18:11:00+00:00
